"Date","Duration","Finished","Consent","System_Device","News_1_Belief","News_1_Familiarity","News_1_Importance","News_2_Belief","News_2_Familiarity","News_2_Importance","News_3_Belief","News_3_Familiarity","News_3_Importance","News_4_Belief","News_4_Familiarity","News_4_Importance","News_5_Belief","News_5_Familiarity","News_5_Importance","News_6_Belief","News_6_Familiarity","News_6_Importance","News_7_Belief","News_7_Familiarity","News_7_Importance","News_8_Belief","News_8_Familiarity","News_8_Importance","News_9_Belief","News_9_Familiarity","News_9_Importance","News_10_Belief","News_10_Familiarity","News_10_Importance","News_11_Belief","News_11_Familiarity","News_11_Importance","News_12_Belief","News_12_Familiarity","News_12_Importance","News_13_Belief","News_13_Familiarity","News_13_Importance","News_14_Belief","News_14_Familiarity","News_14_Importance","News_15_Belief","News_15_Familiarity","News_15_Importance","News_16_Belief","News_16_Familiarity","News_16_Importance","News_17_Belief","News_17_Familiarity","News_17_Importance","News_18_Belief","News_18_Familiarity","News_18_Importance","News_19_Belief","News_19_Familiarity","News_19_Importance","News_20_Belief","News_20_Familiarity","News_20_Importance","News_21_Belief","News_21_Familiarity","News_21_Importance","News_22_Belief","News_22_Familiarity","News_22_Importance","Frequency_General","Frequency_COVID","Source_Newspaper","Source_SocialNetworks","Source_OfficialSites","Source_SharedLinks","CMQ_1","CMQ_2","CMQ_3","CMQ_4","CMQ_5","PBS_1","PBS_2","PBS_3","PBS_4","PBS_5","PBS_6","PBS_7","PBS_8","PBS_9","PBS_10","PBS_11","PBS_12","PBS_13","PBS_14","PBS_15","PBS_16","GPTS_1","GPTS_2","GPTS_3","GPTS_4","GPTS_5","GPTS_6","GPTS_7","GPTS_8","GPTS_9","GPTS_10","GPTS_11","GPTS_12","GPTS_13","GPTS_14","GPTS_15","GPTS_16","GPTS_17","GPTS_18","BSCS_1","BSCS_2","BSCS_3","BSCS_4","BSCS_5","BSCS_6","BSCS_7","BSCS_8","BSCS_9","BSCS_10","BSCS_11","BSCS_12","BSCS_13","SPQ_1","SPQ_2","SPQ_3","SPQ_4","SPQ_5","SPQ_6","SPQ_7","SPQ_8","SPQ_9","SPQ_10","AttentionCheck_1","SPQ_11","SPQ_12","SPQ_13","SPQ_14","SPQ_15","SPQ_16","SPQ_17","SPQ_18","SPQ_19","SPQ_20","SPQ_21","SPQ_22","IUS_1","IUS_2","IUS_3","IUS_4","IUS_5","IUS_6","IUS_7","IUS_8","IUS_9","IUS_10","IUS_11","IUS_12","MAIA2_1","MAIA2_2","MAIA2_3","MAIA2_4","MAIA2_5","MAIA2_6","MAIA2_7","MAIA2_8","MAIA2_9","MAIA2_10","MAIA2_11","MAIA2_12","MAIA2_13","MAIA2_14","PANAS_State_Distressed","PANAS_State_Upset","PANAS_State_Guilty","PANAS_State_Scared","PANAS_State_Hostile","PANAS_State_Irritable","PANAS_State_Ashamed","PANAS_State_Nervous","PANAS_State_Jittery","PANAS_State_Afraid","PANAS_Trait_Distressed","PANAS_Trait_Upset","PANAS_Trait_Guilty","PANAS_Trait_Scared","PANAS_Trait_Hostile","PANAS_Trait_Irritable","PANAS_Trait_Ashamed","PANAS_Trait_Nervous","PANAS_Trait_Jittery","PANAS_Trait_Afraid","AttentionCheck_2","Gov_Effective","Gov_Trust","Gov_Transparency","Compliance_WashHands","Compliance_StayHome","Compliance_Distancing","Compliance_Face","Compliance_Mask","Belief_WashHands","Belief_StayHome","Belief_Distancing","Belief_Face","Belief_Mask","Gender","Age","Country_Residence","Country_Citizenship","English_Fluency","Student","Education_Achieved","Education_Pursuing","Ethnicity","Religion_Type","Religion_Faith","Religion_Engagement","COVID_Diagnosis","COVID_IncomeStability","COVID_MentalHealth","COVID_PhysicalHealth","COVID_Relationships","COVID_SpiritualHealth","ID","Incentive","Income","Education","System_Screen","Dataset","id"
2020-07-28,31.3,"False","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,6,5,1,0,4,1,1,1,0,6,6,5,6,6,1,6,4,1,6,4,2,6,4,,,5,,6,0,,6,6,,,,0,0,,1,0,0,3,0,5,2,0,4,0,1,2,,0,1,4,5,5,1,0,0,0,0,6,6,3,4,"Once a day","Once a day","0","5","5","1",8,8,7,6,8,5,0,0,1,5,0,0,0,6,0,1,5,5,6,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,2,,0,1,0,1,1,1,0,1,4,1,"Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes",0,,1,1,2,0,4,0,1,1,2,0,1,4,4,1,2,1,1,1,1,1,2,3,0,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Washing Hands",4,3,2,5,5,5,5,4,6,5,5,5,5,"Female",19,"Yes",,4,"Yes",,"Bachelors Degree","Asian","Muslim",,,"I have not been tested and I do not think I have COVID-19.",4,3,2,3,3,"da62wa",TRUE,,2,1296000,"UK","5406"
2020-08-04,39.1833333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,0,3,4,0,5,4,0,5,0,4,2,0,5,3,6,6,0,0,1,,4,6,5,0,0,0,0,0,0,4,0,0,6,4,4,0,0,0,4,0,5,,5,1,4,4,0,2,6,0,0,0,6,2,0,,5,4,1,0,0,4,1,5,4,"Once a day","Once a day","0","5","5","0",10,10,10,10,10,6,2,4,4,,2,4,,2,1,4,5,3,2,5,5,3,0,3,2,1,3,4,1,0,0,0,0,0,0,0,1,,0,4,4,2,3,1,1,1,,4,0,0,4,3,"Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes",,5,5,5,5,5,4,,4,,4,4,5,5,5,5,2,5,2,3,4,2,4,3,3,3,3,2,1,3,1,1,1,3,3,2,3,3,0,0,0,3,0,4,4,0,"Staying Home",2,2,0,6,6,6,0,6,6,6,5,5,4,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","Christian Orthodox",3,0,"I have not been tested and I do not think I have COVID-19.",0,6,6,4,0,"ST01EZ",TRUE,176,2,273600,"UK","6616"
2020-08-05,30,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,6,3,4,0,4,4,1,4,4,1,5,4,5,5,4,5,5,2,0,4,2,4,5,2,1,5,1,0,4,2,0,4,4,2,5,1,0,4,5,1,4,2,0,5,1,2,4,5,5,5,2,0,4,4,1,4,4,1,4,5,4,5,6,5,5,"Twice a day","Once a day","0","6","4","1",9,9,7,4,8,4,1,4,5,4,1,5,5,1,2,4,5,4,1,4,4,4,3,1,3,3,1,3,4,1,3,1,1,1,3,0,3,1,1,1,3,3,1,1,3,3,3,3,1,1,1,1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,4,4,4,5,4,5,4,4,4,2,4,4,4,4,3,3,1,1,4,4,4,3,2,3,3,4,2,2,2,4,2,3,3,2,3,2,1,2,2,3,2,3,2,1,"Washing Hands",2,1,2,6,4,4,2,6,5,6,5,5,6,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",4,5,5,4,3,"MI-64-ZW",TRUE,1760,2,1296000,"UK","2594"
2020-08-07,52.7833333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,6,2,1,0,5,3,1,0,0,3,5,0,1,5,2,6,4,1,0,5,2,1,5,1,0,6,0,0,3,0,0,5,5,4,5,0,0,2,3,1,1,1,0,4,0,0,3,5,5,1,1,0,5,0,0,2,3,1,0,1,0,6,6,6,6,"Once a day","Once a day","0","2","5","0",8,7,3,4,2,2,0,1,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,3,2,2,2,2,1,1,0,"Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes",2,2,2,3,1,1,1,1,2,3,2,1,1,4,3,3,1,2,3,3,2,1,2,1,3,1,2,2,1,2,0,0,2,2,0,2,0,1,0,1,0,0,0,2,0,1,"Washing Hands",2,2,2,6,5,6,3,6,6,5,6,6,6,"Female",19,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",0,1,"I have not been tested and I do not think I have COVID-19.",3,2,3,3,3,"HI-79-BX",TRUE,,2,1296000,"UK","1381"
2020-08-11,39.1666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",5,5,1,3,0,3,0,3,2,1,5,3,3,5,5,4,4,4,2,4,4,2,4,2,3,0,3,0,0,0,2,0,5,4,4,6,3,0,0,3,4,3,3,0,3,2,2,4,2,0,1,4,4,3,3,0,4,3,0,3,5,4,3,6,6,6,"Twice a day","Once a day","0","5","4","2",10,10,10,5,8,3,0,3,2,3,3,5,0,3,0,3,3,3,3,3,0,1,3,0,2,0,2,3,3,2,1,2,2,2,2,2,2,1,1,2,1,1,4,2,3,3,3,3,4,1,4,1,"Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",3,2,4,4,4,2,4,2,2,2,2,2,4,4,4,4,1,1,5,5,1,4,4,5,5,5,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Washing Hands",4,2,0,6,6,4,1,5,6,6,6,6,6,"Male",19,"Yes",,4,"Yes",,"Bachelors Degree","Unknown","Protestant",5,0,"I have not been tested and I do not think I have COVID-19.",3,6,6,1,5,"CA-02-BT",TRUE,,2,370944,"UK","8772"
2020-08-12,11.1,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,5,3,2,4,1,4,3,3,5,6,5,4,2,4,2,1,,2,2,4,2,4,1,2,4,4,5,3,3,3,3,3,2,4,2,4,2,6,4,4,2,2,4,2,3,4,2,4,2,2,4,3,3,4,2,4,3,3,,2,4,4,5,3,3,"Once a day","Once a day","2","5","6","6",8,5,3,4,7,3,3,1,1,1,1,1,1,1,2,6,5,6,1,5,5,2,1,3,3,3,1,1,4,1,1,3,1,1,2,1,1,1,1,1,2,4,3,4,4,3,3,1,1,3,1,3,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes",5,6,2,4,2,4,2,2,3,3,5,3,0,0,0,5,5,5,1,2,3,4,4,4,5,4,3,3,1,3,1,4,1,4,1,3,2,2,2,3,1,3,1,4,2,3,"Wearing a Mask",3,2,4,3,2,4,3,4,3,3,3,5,3,"Female",20,"Yes",,4,"Yes",,"Masters Degree or similar","White - South European","No religion",1,1,"I have not been tested and I do not think I have COVID-19.",2,3,2,4,4,"CB00",TRUE,2200,5,250125,"UK","9013"
2020-08-14,18.9666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",4,4,4,2,4,2,4,4,2,4,2,4,4,4,2,4,4,4,2,2,4,4,4,4,4,2,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,5,4,"Twice a day","Twice a day","2","2","4","4",8,8,8,8,8,5,4,5,4,5,5,6,5,5,5,5,6,5,6,5,5,3,3,3,2,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",2,2,5,4,4,2,2,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,1,1,"Wearing a Mask",4,4,4,2,2,2,2,4,4,4,4,4,4,"Female",20,"Yes",,4,"Yes",,"A Levels","Asian","Muslim",7,8,"I have not been tested, but I think I have COVID-19.",5,5,5,5,5,"KH07PE",TRUE,,-2,1327104,"UK","6567"
2020-08-08,28.5333333333333,"False","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",5,0,5,3,0,6,4,0,6,0,0,6,2,2,6,5,1,5,2,1,6,2,0,6,4,0,6,0,0,6,2,0,6,5,0,6,4,0,5,6,6,6,4,1,6,4,0,6,3,0,4,2,0,6,6,6,6,2,0,5,6,6,6,6,3,6,"More than thrice a day","More than thrice a day","1","0","6","0",8,10,7,4,6,0,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,1,"No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes",1,1,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,0,0,4,4,3,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,"Washing Hands",5,5,5,6,6,6,5,6,6,6,6,6,6,"Male",64,"No","No",4,"Yes",,"Doctoral Degree or similar","Asian-Hispanic","Protestant",8,8,"I have not been tested and I do not think I have COVID-19.",2,0,0,4,6,"we3456",TRUE,3520,8,2073600,"UK","7650"
2020-08-15,22.9333333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",6,6,6,2,0,6,1,1,5,0,4,6,4,6,6,6,6,6,2,2,6,2,2,6,0,0,6,0,0,0,3,2,6,4,3,6,4,0,2,6,2,0,1,1,1,0,0,6,6,5,0,1,3,5,4,2,5,3,1,3,5,5,6,6,6,6,"Once a day","Once a day","0","6","5","4",7,8,5,5,3,3,0,0,0,5,1,4,2,3,0,3,4,4,2,3,2,2,3,2,3,2,1,3,4,2,2,4,4,4,3,2,2,4,4,0,4,3,4,4,4,4,4,1,4,4,0,0,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,6,4,4,5,0,5,6,6,6,5,6,1,5,0,5,5,5,1,0,5,5,5,5,5,5,3,3,0,4,4,4,0,3,1,3,3,4,0,0,4,4,0,3,0,0,"Washing Hands",3,0,1,6,6,1,1,6,6,6,6,6,2,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","Catholic",5,5,"I have not been tested and I do not think I have COVID-19.",0,0,0,0,0,"Ro77qb",TRUE,22000,2,250125,"UK","5517"
2020-08-16,29.4666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",6,6,0,6,0,0,1,0,5,0,6,0,0,6,5,5,6,5,6,6,4,6,6,0,6,4,5,0,0,6,1,5,5,4,6,5,3,0,5,2,2,1,6,0,0,0,0,0,5,4,0,6,0,0,6,6,0,4,3,0,6,6,6,6,6,6,"Twice a day","Twice a day","0","5","5","5",9,10,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,3,4,4,4,1,2,1,0,1,"Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No",1,2,2,0,2,1,1,1,0,1,2,0,5,5,4,5,2,3,0,4,4,3,1,0,2,2,4,4,3,3,3,3,3,3,2,3,3,3,1,3,1,1,0,3,1,0,"Washing Hands",0,1,0,4,5,6,1,6,4,6,4,3,6,"Female",20,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",2,0,0,0,3,"Ha80nu",TRUE,2346.67,2,266400,"UK","7867"
2020-08-17,26.3333333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",2,6,6,0,0,6,4,4,4,2,2,6,0,0,6,6,6,6,2,2,6,0,6,6,,,,0,0,1,,,,4,4,6,0,0,0,,,,,0,6,0,0,0,4,,6,6,6,6,2,2,2,0,0,3,6,6,6,6,6,6,"Twice a day","Twice a day","0","6","6","1",10,8,8,8,8,6,0,0,0,6,0,0,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,,1,0,0,0,3,,,0,1,0,1,"No","No","No","No","Yes","No","Yes","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes",4,5,3,3,5,2,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,2,2,4,4,3,4,4,0,4,0,3,4,4,3,4,0,0,0,0,0,0,0,0,0,0,"Washing Hands",3,3,5,6,3,6,6,6,6,6,6,6,6,"Female",19,"Yes",,4,"Yes",,"Bachelors Degree","Asian","Muslim",9,9,"I have not been tested and I do not think I have COVID-19.",1,1,1,3,6,"NA-97-DP",TRUE,,2,1296000,"UK","5486"
2020-08-20,45.6833333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",4,2,4,4,2,4,2,4,3,,2,4,4,6,5,2,4,5,2,4,4,1,,5,2,2,,3,4,2,4,2,5,2,4,,2,2,4,4,4,3,2,2,2,4,5,2,2,4,4,4,2,4,1,2,4,4,2,4,6,5,6,5,5,6,"Once a day","Once a day","2","4","5","2",6,7,8,8,7,4,2,1,1,4,2,2,3,4,2,3,4,5,3,3,4,0,1,2,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,2,1,3,2,"No","No","No","Yes","No","No","No","No","No","No",,"No","No","No","Yes","No","No","Yes","No","No","No","No","Yes",2,2,1,4,2,2,3,4,2,4,4,2,4,3,4,4,3,3,2,3,2,3,3,4,4,4,3,1,1,3,1,1,1,2,1,2,2,2,0,2,0,0,0,2,0,1,"Social Distancing",4,3,2,5,4,5,3,5,6,5,6,5,6,"Female",23,"Yes",,2,"Yes",,"Bachelors Degree","Asian","Sikh",6,5,"I have been tested but did not have COVID-19.",2,2,3,3,4,"SA78EH",TRUE,,2,1296000,"UK","7137"
2020-08-22,37.55,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,5,0,3,1,4,1,3,3,0,0,6,2,2,4,6,6,6,3,3,3,3,2,2,4,4,6,0,0,0,2,3,3,3,3,3,3,0,3,3,2,6,3,0,3,0,4,1,3,4,3,4,3,3,3,0,3,3,1,3,4,6,3,6,6,5,"Once a day","Once a day","0","6","6","6",10,10,7,7,10,3,0,3,1,3,0,0,0,3,0,3,1,2,1,2,3,1,0,1,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,3,3,3,3,3,4,3,1,3,3,1,2,"No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes",3,5,3,2,4,2,2,3,2,3,3,3,5,3,4,4,3,3,3,3,3,3,3,3,4,3,2,2,3,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,2,3,"Washing Hands",2,2,0,6,0,0,0,3,3,3,3,3,3,"Female",22,"Yes",,4,"Yes",,"Diploma","White - South European","Catholic",5,3,"I have not been tested and I do not think I have COVID-19.",0,0,1,0,3,"al87qq",TRUE,2933.33,-2,1296000,"UK","1842"
2020-08-22,53.1666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",6,4,2,0,0,6,0,0,2,2,6,5,5,6,6,3,6,4,4,5,6,2,4,3,2,4,6,0,0,0,4,0,6,4,4,5,1,0,2,5,6,6,3,1,5,3,4,1,1,0,0,2,0,5,6,6,2,4,0,2,4,5,4,6,6,5,"Twice a day","Twice a day","1","4","5","1",10,8,6,6,7,5,0,1,1,0,1,0,0,0,0,3,1,0,4,1,2,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,2,3,2,4,3,2,3,2,0,3,1,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No",6,4,4,3,4,4,5,1,2,4,2,2,1,4,3,3,4,5,0,1,4,3,4,5,4,2,3,3,2,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,"Washing Hands",1,1,2,6,4,2,0,5,4,6,4,1,6,"Female",21,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",1,1,1,5,3,"PO-07-IP",TRUE,2200,2,1296000,"UK","9264"
2020-08-22,22.6666666666667,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",0,1,1,0,6,6,6,6,6,0,6,6,2,2,4,6,6,6,6,6,6,0,2,2,6,6,2,6,6,6,6,6,5,5,4,2,6,2,4,4,4,4,2,1,2,0,0,0,2,2,0,4,2,5,0,4,4,6,6,6,6,6,6,5,6,6,"Twice a day","Twice a day","6","6","6","6",10,2,10,10,10,6,2,6,5,2,0,0,6,6,6,2,6,6,0,1,4,4,4,0,4,4,0,3,3,3,3,1,,0,1,3,3,1,3,4,4,3,0,1,3,3,1,4,1,1,1,3,"Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes",5,5,4,5,4,2,6,2,4,4,0,4,3,0,5,5,0,3,5,0,0,4,3,3,5,4,0,0,0,0,0,1,1,1,1,3,0,1,1,1,2,1,1,1,2,3,"Washing Hands",6,6,6,6,6,6,6,6,6,6,6,6,6,"Male",20,"Yes",,3,"Yes",,"Bachelors Degree","Asian","Hindu",8,7,"I have been tested but did not have COVID-19.",6,6,6,6,6,"SA-89-03",TRUE,13200,2,921600,"UK","3973"
2020-08-24,134.583333333333,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",3,2,2,2,1,4,2,2,4,0,3,4,4,5,5,3,5,4,1,1,4,3,4,5,3,2,5,0,4,2,2,4,1,5,5,5,3,1,4,3,2,4,3,0,2,1,4,3,2,1,2,4,2,5,3,1,4,4,2,3,4,5,6,6,6,6,"Once a day","Once a day","1","2","6","0",7,9,6,4,4,1,0,1,0,1,0,2,0,1,0,4,2,1,5,1,2,3,1,3,3,4,1,4,4,2,0,1,1,0,1,0,1,2,0,3,2,3,0,1,1,2,3,2,1,0,1,3,"Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","Yes",2,4,3,2,4,2,2,2,2,2,5,2,2,4,2,3,2,1,3,4,1,1,2,4,2,2,3,3,1,3,2,3,0,4,1,3,1,1,0,0,0,2,0,1,1,1,"Washing Hands",2,1,2,5,4,4,5,6,4,6,5,2,5,"Female",21,"Yes",,4,"Yes",,"Bachelors Degree","mixed- North African/greek","Christian Orthodox",1,2,"I have not been tested and I do not think I have COVID-19.",5,1,6,0,1,"kh-77-nj",TRUE,660,2,1296000,"UK","4885"
2020-08-25,37.3,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",2,5,4,3,0,2,3,1,2,0,5,3,1,6,6,4,5,5,2,5,6,3,4,5,1,4,4,0,1,1,1,1,5,2,5,6,1,1,6,1,1,6,2,1,5,1,1,0,3,5,4,2,1,4,2,5,4,4,4,2,2,5,5,5,5,3,"Once a day","Once a day","1","5","5","1",7,10,7,6,7,1,0,0,2,0,0,2,3,0,0,1,0,0,6,3,3,4,3,4,4,4,2,4,4,4,3,4,2,2,1,1,4,4,2,3,3,0,4,3,0,4,4,1,3,3,0,2,"No","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","No","Yes","No","Yes","No","No",4,5,4,2,2,1,4,1,1,1,1,1,1,4,4,4,4,4,1,1,4,4,4,4,4,4,3,4,0,1,2,3,0,1,0,1,2,3,0,0,2,3,0,1,0,0,"Washing Hands",5,4,2,3,2,5,3,5,2,5,3,2,3,"Female",21,"Yes",,4,"Yes",,"Bachelors Degree",,"Jewish",2,2,"I have not been tested and I do not think I have COVID-19.",1,1,1,2,1,"SC49QN",TRUE,,2,1049088,"UK","5272"
2020-08-26,59.75,"True","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",3,3,3,0,0,2,2,0,0,0,4,3,0,0,5,3,3,4,0,0,0,0,0,3,2,0,4,0,0,0,1,0,3,3,2,4,0,0,0,0,0,2,3,1,2,3,2,2,4,3,0,4,3,3,2,0,3,3,0,3,4,4,3,6,4,3,"Twice a day","Twice a day","1","4","4","1",6,6,4,4,4,2,0,2,2,3,4,2,3,3,2,3,3,3,4,2,2,1,1,2,2,1,1,2,2,2,1,1,0,0,0,0,0,0,0,1,3,2,3,2,3,3,4,1,1,1,2,1,"Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes",3,4,3,2,4,2,2,4,4,4,4,4,2,3,2,1,2,1,3,3,2,0,1,2,3,2,2,2,0,2,2,1,0,2,1,2,2,2,0,2,0,0,0,2,0,1,"Washing Hands",2,1,2,6,4,5,3,3,6,6,5,3,4,"Female",19,"Yes",,4,"Yes",,"Bachelors Degree","White - North European","No religion",4,0,"I have not been tested and I do not think I have COVID-19.",3,2,4,3,3,"KI-40-UG",TRUE,,2,921600,"UK","3130"
2020-08-19,64.6833333333333,"False","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",5,2,2,1,0,4,2,0,3,0,6,6,4,3,6,4,3,5,1,0,6,2,2,4,1,0,6,0,0,5,1,0,5,4,2,5,0,0,6,5,1,2,3,0,1,0,1,3,4,1,3,4,2,5,3,0,5,3,0,1,5,4,4,5,5,6,"Once a day","Once a day","0","6","5","6",10,7,5,6,6,4,0,1,1,0,0,1,0,2,0,1,0,1,6,4,0,3,2,4,4,1,0,3,3,4,4,4,1,0,1,0,4,3,3,4,3,2,4,2,3,3,3,2,2,2,3,2,"No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No","Yes",2,6,4,4,2,4,3,4,1,2,2,1,1,4,4,4,3,3,4,4,3,1,1,4,5,4,2,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,"Washing Hands",3,4,3,6,3,5,5,6,6,6,6,6,6,"Female",19,"Yes",,4,"Yes",,"degree","White - North European","Christian Orthodox",2,1,"I have not been tested and I do not think I have COVID-19.",1,2,2,4,3,"BE-23-AF",TRUE,704,,921600,"UK","2652"
